"X","Y","Z"
2680739.21,1247849.65,412.35
2680739.56,1247846.96,418.27
2680739.49,1247847.37,417.13
2680739.17,1247849.09,412.34
2680739.14,1247848.56,412.32
2680741.02,1247856.56,428.41
2680740.94,1247856.27,427.73
2680740.89,1247856.61,426.82
2680740.96,1247855.4,428.52
2680740.89,1247855.8,427.47
2680740.92,1247854.86,428.42
2680740.81,1247855.47,426.76
2680740.83,1247854.66,427.52
2680740.76,1247855.04,426.52
2680740.83,1247853.88,428.07
2680740.78,1247854.15,427.3
2680740.52,1247855.66,423.22
2680740.8,1247853.31,428.17
2680740.76,1247853.56,427.49
2680740.56,1247854.65,424.56
2680740.75,1247852.88,427.88
2680740.7,1247853.17,427.04
2680740.43,1247854.72,422.89
2680740.69,1247852.55,427.35
2680740.49,1247853.65,424.37
2680740.37,1247854.31,422.56
2680740.62,1247852.17,426.77
2680740.48,1247852.93,424.7
2680740.31,1247853.88,422.15
2680740.58,1247851.59,426.82
2680740.52,1247851.92,425.89
2680740.43,1247852.43,424.5
2680740.31,1247853.1,422.69
2680740.27,1247853.35,422.03
2680740.56,1247851.01,426.91
2680740.47,1247851.49,425.59
2680740.35,1247852.12,423.9
2680740.26,1247852.67,422.35
2680740.18,1247853.16,421.03
2680740,1247854.15,418.32
2680740.49,1247850.65,426.34
2680740.43,1247850.24,426
2680740.35,1247850.72,424.68
2680740.19,1247851.59,422.3
2680739.54,1247855.23,412.34
2680740.35,1247849.92,425.4
2680740.18,1247850.93,422.63
2680740.03,1247851.77,420.35
2680740.31,1247849.51,425.05
2680740.22,1247849.98,423.78
2680740.06,1247850.86,421.35
2680740.16,1247849.61,423.25
2680740.05,1247850.22,421.57
2680739.95,1247850.74,420.13
2680739.44,1247853.57,412.35
2680740.06,1247849.34,422.36
2680740.03,1247849.55,421.79
2680739.41,1247852.98,412.35
2680740,1247848.99,421.88
2680739.93,1247849.36,420.84
2680739.76,1247850.31,418.22
2680739.65,1247850.91,416.56
2680739.37,1247852.4,412.45
2680739.95,1247848.47,421.69
2680739.87,1247848.84,420.67
2680739.69,1247849.9,417.73
2680739.33,1247851.83,412.4
2680739.94,1247847.85,421.96
2680739.67,1247849.32,417.89
2680739.31,1247851.3,412.42
2680739.96,1247847.02,422.77
2680739.87,1247847.42,421.61
2680739.79,1247847.93,420.2
2680739.65,1247848.73,418.03
2680739.44,1247849.87,414.86
2680739.28,1247850.78,412.36
2680739.87,1247846.73,422.08
2680739.77,1247847.34,420.4
2680739.71,1247847.66,419.49
2680739.62,1247848.18,418.03
2680739.37,1247849.55,414.28
2680739.25,1247850.23,412.39
2680739.73,1247846.77,420.36
2680739.69,1247847.02,419.67
2680739.67,1247847.1,419.43
2680739.87,1247848.05,415.91
2680739.64,1247849.33,412.35
2680739.6,1247848.75,412.31
2680741.42,1247856.37,427.9
2680741.35,1247855.99,427.49
2680741.31,1247856.28,426.71
2680741.4,1247855.06,428.54
2680741.31,1247855.48,427.42
2680741.26,1247855.87,426.36
2680741.3,1247854.85,427.57
2680741.21,1247855.34,426.23
2680741.16,1247855.63,425.44
2680741.29,1247854.12,427.96
2680741.24,1247854.38,427.27
2680741.05,1247855.49,424.25
2680741.3,1247853.38,428.56
2680741.23,1247853.76,427.51
2680741.04,1247854.86,424.54
2680740.94,1247855.39,423.1
2680741.23,1247853,427.99
2680741.12,1247853.52,426.58
2680740.9,1247854.83,423.03
2680740.98,1247853.7,424.64
2680740.87,1247854.23,423.18
2680741.06,1247852.42,426.61
2680740.85,1247853.67,423.23
2680741.08,1247851.68,427.23
2680741.02,1247852.04,426.25
2680740.87,1247852.86,424.03
2680740.77,1247853.46,422.39
2680741.04,1247851.15,427.07
2680740.98,1247851.47,426.22
2680740.08,1247856.56,412.33
2680740.98,1247850.68,426.77
2680740.91,1247851.11,425.64
2680740.81,1247851.67,424.08
2680740.37,1247854.15,417.32
2680740.97,1247850.01,427.17
2680740.87,1247850.59,425.59
2680740.81,1247850.87,424.82
2680740.66,1247851.75,422.4
2680740.01,1247855.42,412.34
2680740.81,1247850.2,425.1
2680740.74,1247850.56,424.11
2680740.62,1247851.18,422.38
2680740.56,1247851.5,421.54
2680740.85,1247849.25,426.24
2680740.76,1247849.73,424.92
2680740.7,1247850.1,423.88
2680740.53,1247851.02,421.37
2680740.75,1247849.1,425.16
2680740.7,1247849.38,424.4
2680740.65,1247849.65,423.65
2680740.46,1247850.67,420.83
2680740.27,1247851.74,417.92
2680740.15,1247852.43,416.01
2680739.91,1247853.76,412.38
2680740.58,1247849.24,423.31
2680740.51,1247849.73,421.96
2680740.24,1247851.18,417.94
2680739.87,1247853.21,412.4
2680740.45,1247849.28,421.65
2680740.41,1247849.53,420.96
2680740.23,1247850.49,418.3
2680739.85,1247852.64,412.39
2680740.35,1247849,420.81
2680740.31,1247849.25,420.12
2680740.18,1247849.99,418.07
2680739.81,1247852.04,412.41
2680740.37,1247848.22,421.48
2680740.14,1247849.53,417.87
2680739.78,1247851.51,412.39
2680740.29,1247847.89,420.77
2680740.08,1247849.02,417.65
2680739.74,1247850.92,412.37
2680740.28,1247847.26,421.06
2680740.18,1247847.79,419.6
2680740.03,1247848.63,417.27
2680739.85,1247849.62,414.53
2680739.79,1247849.93,413.65
2680739.71,1247850.4,412.39
2680740.2,1247846.97,420.36
2680740.14,1247847.33,419.37
2680740.06,1247847.7,418.36
2680739.96,1247848.33,416.61
2680739.68,1247849.86,412.37
2680740.17,1247846.45,420.34
2680740.1,1247846.84,419.25
2680740.15,1247848.86,412.3
2680740.12,1247848.33,412.31
2680740.08,1247847.75,412.3
2680741.95,1247855.82,428.12
2680741.87,1247856.17,427.16
2680741.83,1247856.46,426.39
2680741.83,1247855.73,426.9
2680741.85,1247854.87,427.81
2680741.81,1247855.11,427.14
2680741.65,1247856.04,424.63
2680741.55,1247856.63,423.04
2680741.81,1247854.39,427.62
2680741.68,1247855.14,425.58
2680741.8,1247853.7,427.95
2680741.72,1247854.15,426.71
2680741.76,1247853.16,427.8
2680741.69,1247853.57,426.71
2680741.66,1247853.01,426.81
2680741.46,1247854.15,423.68
2680741.46,1247853.38,424.2
2680741.56,1247852.13,426.19
2680741.5,1247852.46,425.28
2680741.41,1247852.93,423.96
2680741.31,1247853.53,422.36
2680741.6,1247851.13,427.44
2680741.56,1247851.35,426.83
2680741.51,1247851.66,425.95
2680741.35,1247852.5,423.7
2680741.56,1247850.6,427.44
2680741.52,1247850.9,426.64
2680741.47,1247851.21,425.79
2680740.58,1247856.13,412.35
2680741.52,1247850.13,427.13
2680741.44,1247850.55,425.96
2680741.39,1247850.81,425.26
2680741.31,1247851.29,423.94
2680741.44,1247849.8,426.47
2680741.31,1247850.51,424.55
2680741.17,1247851.32,422.31
2680741.12,1247851.6,421.55
2680741.37,1247849.42,426.02
2680741.19,1247850.47,423.16
2680741.08,1247851.03,421.63
2680740.98,1247851.63,419.97
2680740.87,1247852.28,418.2
2680740.8,1247852.67,417.09
2680741.23,1247849.5,424.26
2680741.17,1247849.83,423.37
2680741.03,1247850.64,421.14
2680740.91,1247851.3,419.33
2680740.77,1247852.07,417.21
2680740.46,1247853.79,412.48
2680741.1,1247849.46,422.87
2680740.83,1247850.92,418.82
2680740.42,1247853.26,412.41
2680741.02,1247849.27,421.96
2680740.92,1247849.79,420.51
2680740.79,1247850.5,418.55
2680740.39,1247852.73,412.41
2680740.98,1247848.75,421.87
2680740.85,1247849.39,420.11
2680740.35,1247852.18,412.41
2680740.83,1247848.75,420.31
2680740.68,1247849.66,417.79
2680740.33,1247851.62,412.41
2680740.9,1247847.65,421.73
2680740.8,1247848.17,420.26
2680740.62,1247849.12,417.65
2680740.29,1247851.03,412.37
2680740.76,1247847.74,420.03
2680740.62,1247848.42,418.13
2680740.26,1247850.49,412.42
2680740.22,1247849.91,412.35
2680740.56,1247847.32,418.13
2680740.19,1247849.4,412.34
2680741.31,1247849.68,420.65
2680741.23,1247850.14,419.4
2680741.02,1247851.34,416.11
2680740.78,1247852.67,412.41
2680741.37,1247848.64,422.01
2680741.24,1247849.35,420.04
2680740.74,1247852.13,412.38
2680741.29,1247848.38,421.3
2680741.21,1247848.83,420.05
2680741.05,1247849.7,417.65
2680740.92,1247850.4,415.7
2680740.71,1247851.61,412.38
2680741.24,1247847.91,421.08
2680741.21,1247848.1,420.58
2680740.68,1247851.07,412.37
2680741.18,1247847.52,420.61
2680741.01,1247848.47,417.97
2680740.74,1247849.98,413.81
2680740.64,1247850.5,412.36
2680741.12,1247846.98,420.45
2680740.6,1247849.9,412.36
2680741.06,1247846.62,420
2680740.95,1247847.29,418.15
2680740.56,1247849.39,412.33
2680740.54,1247848.8,412.32
2680740.5,1247848.28,412.3
2680742.41,1247856.13,428.78
2680742.33,1247856.5,427.78
2680742.35,1247855.72,428.35
2680742.23,1247856.38,426.59
2680742.26,1247855.45,427.6
2680742.22,1247855.73,426.85
2680742.1,1247856.37,425.1
2680742.15,1247855.33,426.4
2680742.06,1247855.88,424.93
2680741.95,1247856.47,423.31
2680742.16,1247854.54,427.07
2680742.1,1247854.86,426.2
2680741.91,1247855.96,423.24
2680742.21,1247853.55,428.35
2680742.08,1247854.33,426.21
2680742.18,1247852.98,428.37
2680742.12,1247853.29,427.53
2680742.05,1247853.75,426.3
2680741.9,1247854.56,424.09
2680742.08,1247852.8,427.36
2680742.03,1247853.11,426.5
2680741.83,1247854.2,423.56
2680742.01,1247852.45,426.72
2680741.97,1247851.92,426.7
2680741.83,1247852.74,424.48
2680741.96,1247851.18,427.08
2680741.91,1247851.5,426.24
2680741.81,1247852.01,424.87
2680741.01,1247856.59,412.37
2680741.91,1247850.82,426.69
2680741.83,1247851.17,425.71
2680740.98,1247856.06,412.39
2680741.93,1247849.98,427.5
2680741.87,1247850.31,426.6
2680741.75,1247850.98,424.78
2680741.66,1247851.51,423.33
2680740.94,1247855.51,412.38
2680741.87,1247849.57,427.2
2680741.83,1247849.85,426.42
2680741.65,1247850.84,423.72
2680741.56,1247851.31,422.44
2680741.05,1247854.18,414.54
2680741.77,1247849.38,426.09
2680741.58,1247850.45,423.15
2680741.52,1247850.78,422.25
2680741.29,1247852.03,418.83
2680741.04,1247853.42,414.97
2680741.53,1247849.93,423.02
2680741.48,1247850.23,422.21
2680741.26,1247851.48,418.78
2680740.85,1247853.79,412.45
2680741.43,1247849.81,421.89
2680741.31,1247850.39,420.29
2680741.1,1247851.56,417.07
2680740.81,1247853.25,412.42
2680741.43,1247849.04,422.44
2680741.78,1247853.72,417.85
2680742.33,1247849.93,426.78
2680742.22,1247850.56,425.09
2680742.18,1247850.81,424.4
2680741.62,1247853.91,415.89
2680741.4,1247855.16,412.45
2680742.27,1247849.55,426.34
2680742.1,1247850.48,423.77
2680741.5,1247853.86,414.52
2680742.12,1247849.71,424.45
2680742.01,1247850.28,422.9
2680741.37,1247853.9,412.95
2680742.02,1247849.47,423.52
2680741.83,1247850.52,420.63
2680741.71,1247851.17,418.81
2680741.3,1247853.5,412.43
2680741.91,1247849.31,422.42
2680741.8,1247849.93,420.67
2680741.26,1247852.95,412.39
2680741.87,1247848.81,422.26
2680741.8,1247849.22,421.13
2680741.72,1247849.66,419.9
2680741.58,1247850.36,417.99
2680741.23,1247852.39,412.39
2680741.76,1247848.65,421.12
2680741.69,1247849.06,420.02
2680741.19,1247851.82,412.4
2680741.77,1247847.86,421.82
2680741.72,1247848.17,420.95
2680741.62,1247848.65,419.63
2680741.31,1247850.45,414.66
2680741.16,1247851.28,412.38
2680741.65,1247847.85,420.42
2680741.58,1247848.2,419.46
2680741.24,1247850.11,414.18
2680741.12,1247850.76,412.38
2680741.66,1247847.06,421.06
2680741.6,1247847.34,420.28
2680741.52,1247847.84,418.91
2680741.08,1247850.18,412.38
2680741.58,1247846.77,420.32
2680741.53,1247847.01,419.64
2680741.44,1247847.55,418.15
2680741.06,1247849.63,412.36
2680741.4,1247846.97,418.14
2680741.35,1247847.24,417.36
2680741.02,1247849.06,412.32
2680740.99,1247848.54,412.33
2680740.95,1247847.93,412.3
2680740.92,1247847.4,412.31
2680742.87,1247856.43,428.64
2680742.83,1247855.98,428.46
2680742.79,1247855.43,428.31
2680742.74,1247855.75,427.48
2680742.74,1247855.77,427.44
2680742.74,1247854.98,428.04
2680742.69,1247855.29,427.2
2680742.35,1247856.45,422.59
2680742.6,1247854.26,427
2680742.37,1247855.59,423.41
2680742.54,1247853.91,426.42
2680742.31,1247855.21,422.91
2680742.52,1247853.31,426.65
2680742.27,1247854.73,422.79
2680742.06,1247855.96,419.46
2680742.46,1247852.93,426.19
2680742.37,1247853.42,424.85
2680742.5,1247851.96,427.34
2680742.3,1247853.09,424.25
2680742.44,1247851.5,426.94
2680742.37,1247851.82,426.09
2680742.26,1247852.52,424.17
2680742.15,1247853.14,422.48
2680742.44,1247850.83,427.36
2680742.18,1247852.25,423.48
2680741.46,1247856.33,412.35
2680742.35,1247850.47,426.74
2680742.31,1247850.77,425.94
2680742.19,1247851.42,424.11
2680742.08,1247852.01,422.54
2680742.81,1247855.56,423.9
2680742.71,1247856.15,422.32
2680742.95,1247854.07,426.53
2680742.72,1247855.4,422.91
2680742.91,1247853.52,426.43
2680742.66,1247854.93,422.58
2680742.85,1247853.11,426.1
2680742.62,1247854.46,422.41
2680742.71,1247853.24,424.26
2680742.37,1247855.12,419.15
2680742.62,1247853,423.51
2680742.5,1247853.7,421.59
2680742.45,1247854.02,420.73
2680742.33,1247854.61,419.11
2680742.06,1247856.12,414.99
2680742.85,1247850.93,427.54
2680742.79,1247851.28,426.58
2680742.62,1247852.26,423.93
2680742.52,1247852.81,422.43
2680741.85,1247856.5,412.36
2680742.81,1247850.4,427.42
2680742.74,1247850.79,426.37
2680742.67,1247851.22,425.19
2680742.56,1247851.76,423.72
2680742.43,1247852.55,421.57
2680741.83,1247855.89,412.44
2680742.74,1247850.05,426.9
2680742.64,1247850.63,425.31
2680742.46,1247851.64,422.55
2680741.8,1247855.34,412.43
2680742.71,1247849.51,426.84
2680742.6,1247850.05,425.35
2680742.41,1247851.15,422.35
2680742.55,1247849.65,424.99
2680742.44,1247850.3,423.19
2680742.27,1247851.24,420.61
2680742.37,1247849.99,422.59
2680742.23,1247850.73,420.54
2680742.12,1247851.34,418.88
2680741.7,1247853.67,412.44
2680742.2,1247850.2,420.51
2680741.67,1247853.14,412.41
2680742.2,1247849.43,421.06
2680742.12,1247849.8,420.06
2680741.92,1247851,416.74
2680741.62,1247852.57,412.41
2680742.19,1247848.67,421.53
2680742.08,1247849.24,419.98
2680741.87,1247850.45,416.65
2680741.81,1247850.81,415.66
2680741.6,1247852,412.37
2680742.19,1247848.01,421.9
2680742.14,1247848.25,421.25
2680742.06,1247848.7,420
2680741.83,1247849.97,416.5
2680741.56,1247851.47,412.37
2680742.06,1247847.91,420.54
2680741.99,1247848.35,419.36
2680741.67,1247850.1,414.51
2680741.53,1247850.88,412.35
2680742,1247847.56,420.07
2680741.95,1247847.83,419.33
2680741.62,1247849.68,414.19
2680741.5,1247850.35,412.35
2680741.95,1247847.09,419.87
2680741.66,1247848.7,415.43
2680741.46,1247849.82,412.32
2680741.92,1247846.59,419.81
2680741.83,1247847.08,418.45
2680741.78,1247847.37,417.65
2680741.43,1247849.26,412.4
2680741.79,1247846.5,418.41
2680741.39,1247848.68,412.33
2680741.35,1247848.12,412.32
2680741.31,1247847.59,412.3
2680741.26,1247846.46,412.32
2680743.25,1247856.06,428.57
2680743.21,1247855.57,428.49
2680743.16,1247855.89,427.61
2680743.08,1247856.28,426.57
2680743.14,1247855.29,427.77
2680743.06,1247854.86,427.38
2680742.87,1247855.96,424.41
2680742.76,1247856.63,422.59
2680742.05,1247848.76,412.33
2680742.02,1247848.24,412.31
2680741.99,1247847.65,412.32
2680741.95,1247847.09,412.3
2680741.92,1247846.53,412.3
2680744.01,1247856.28,429.62
2680743.96,1247855.81,429.42
2680743.92,1247855.28,429.34
2680743.8,1247855.96,427.5
2680743.71,1247856.52,425.98
2680743.71,1247855.76,426.56
2680743.62,1247855.61,425.55
2680743.54,1247856.03,424.42
2680743.56,1247855.14,425.35
2680743.35,1247856.31,422.17
2680743.7,1247853.61,427.94
2680743.49,1247854.8,424.72
2680743.67,1247853,428.02
2680743.48,1247854.07,425.12
2680743.31,1247854.38,422.85
2680743.23,1247854.83,421.63
2680743.58,1247852.05,427.59
2680743.35,1247853.31,424.15
2680743.52,1247851.65,427.25
2680743.42,1247852.22,425.7
2680743.3,1247852.91,423.8
2680743.37,1247851.73,425.54
2680743.25,1247852.47,423.52
2680743.05,1247853.61,420.42
2680743.31,1247851.36,425.14
2680743.26,1247851.68,424.21
2680743.04,1247852.97,420.72
2680742.98,1247853.31,419.79
2680743.23,1247851.11,424.19
2680743.3,1247849.96,425.81
2680743.14,1247850.85,423.36
2680743.06,1247851.31,422.1
2680742.98,1247851.73,420.95
2680743.06,1247850.52,422.76
2680742.97,1247851.09,421.21
2680742.58,1247853.21,415.38
2680742.39,1247854.31,412.38
2680743.05,1247849.85,423.07
2680742.35,1247853.73,412.4
2680743.03,1247849.24,423.23
2680742.96,1247849.65,422.09
2680742.85,1247850.17,420.65
2680742.31,1247853.17,412.38
2680743,1247848.73,423.19
2680742.79,1247849.85,420.11
2680742.29,1247852.65,412.4
2680742.93,1247848.39,422.62
2680742.26,1247852.1,412.39
2680742.75,1247848.63,420.4
2680742.51,1247849.97,416.71
2680742.22,1247851.54,412.38
2680742.68,1247848.2,419.94
2680742.47,1247849.37,416.72
2680742.19,1247850.93,412.38
2680742.65,1247847.71,419.87
2680742.42,1247848.97,416.36
2680742.15,1247850.41,412.35
2680742.58,1247847.27,419.45
2680742.37,1247848.4,416.3
2680742.3,1247848.83,415.13
2680742.12,1247849.83,412.35
2680742.29,1247848.21,415.4
2680742.24,1247848.47,414.67
2680742.08,1247849.31,412.34
2680742.46,1247846.52,418.57
2680744.17,1247853.9,428.37
2680744.12,1247854.14,427.75
2680743.97,1247855.09,425.17
2680743.89,1247855.51,424.04
2680744.1,1247853.58,427.83
2680743.93,1247854.59,425.11
2680743.89,1247854.84,424.41
2680743.94,1247853.81,425.7
2680743.85,1247854.22,424.59
2680743.72,1247855.04,422.37
2680743.71,1247854.37,422.66
2680743.64,1247854.72,421.71
2680743.58,1247855.08,420.75
2680744,1247851.93,427.67
2680743.68,1247853.73,422.81
2680743.94,1247851.54,427.35
2680743.83,1247852.13,425.74
2680743.72,1247852.78,423.97
2680743.8,1247851.52,425.78
2680743.74,1247851.16,425.32
2680742.9,1247855.9,412.38
2680743.77,1247850.3,426.21
2680743.67,1247850.88,424.63
2680743.62,1247850.46,424.34
2680743.48,1247851.24,422.2
2680742.83,1247854.82,412.38
2680743.46,1247850.55,422.44
2680742.8,1247854.23,412.37
2680742.77,1247853.65,412.37
2680743.4,1247849.41,422.54
2680743.29,1247850.03,420.85
2680742.73,1247853.12,412.35
2680743.39,1247848.71,422.93
2680742.7,1247852.54,412.37
2680742.97,1247850.29,417.02
2680742.66,1247852,412.33
2680742.92,1247849.89,416.72
2680742.62,1247851.47,412.35
2680743.08,1247848.25,419.74
2680742.87,1247849.41,416.51
2680742.74,1247850.15,414.46
2680742.6,1247850.92,412.33
2680743.1,1247847.35,420.66
2680743.05,1247847.68,419.71
2680742.56,1247850.35,412.34
2680743,1247847.15,419.52
2680742.78,1247848.37,416.17
2680742.53,1247849.75,412.33
2680742.94,1247846.81,419.07
2680742.73,1247847.96,415.87
2680742.65,1247848.4,414.62
2680742.5,1247849.23,412.34
2680742.73,1247847.17,416.41
2680742.46,1247848.65,412.32
2680742.43,1247848.12,412.3
2680742.35,1247847.05,412.31
2680742.33,1247846.46,412.3
2680744.42,1247856.27,429.55
2680744.4,1247855.62,429.73
2680744.33,1247855.95,428.87
2680744.26,1247856.39,427.68
2680744.31,1247855.38,428.87
2680744.18,1247856.1,426.91
2680744.12,1247855.64,426.65
2680744.1,1247855.09,426.65
2680744.02,1247855.49,425.56
2680743.91,1247856.16,423.72
2680742.97,1247851.1,412.33
2680743.47,1247847.64,420.45
2680743.2,1247849.18,416.17
2680742.95,1247850.57,412.35
2680743.41,1247847.27,419.94
2680743.14,1247848.77,415.78
2680742.91,1247850.02,412.33
2680743.31,1247846.98,419.19
2680743.12,1247848.08,416.15
2680742.87,1247849.45,412.33
2680743.28,1247846.41,419.1
2680743.08,1247847.49,416.15
2680742.83,1247848.86,412.33
2680742.81,1247848.34,412.32
2680742.77,1247847.74,412.31
2680744.76,1247856.64,429.03
2680744.79,1247855.72,430.04
2680744.68,1247856.36,428.32
2680744.68,1247855.65,428.81
2680744.6,1247856.07,427.7
2680744.54,1247856.49,426.56
2680744.58,1247855.37,427.99
2680744.49,1247855.95,426.41
2680744.55,1247854.89,427.76
2680744.46,1247855.36,426.5
2680744.39,1247855.75,425.43
2680744.29,1247856.36,423.8
2680744.49,1247854.5,427.35
2680744.43,1247854.83,426.44
2680744.26,1247855.8,423.82
2680744.14,1247856.46,422.05
2680744.45,1247853.92,427.36
2680744.29,1247854.84,424.89
2680744.19,1247855.43,423.27
2680744.45,1247853.24,427.74
2680744.22,1247854.49,424.34
2680744.1,1247855.22,422.37
2680744.26,1247853.61,425.3
2680744.1,1247854.52,422.84
2680744,1247855.06,421.38
2680744.41,1247852.03,428.12
2680744.33,1247852.39,427.15
2680744.37,1247851.47,428.13
2680744.31,1247851.75,427.36
2680744.15,1247852.72,424.72
2680744.33,1247850.9,428.02
2680744.23,1247851.5,426.42
2680744.08,1247852.27,424.32
2680743.31,1247856.64,412.4
2680744.26,1247850.62,427.42
2680743.28,1247856.12,412.38
2680744.21,1247850.1,427.23
2680744.14,1247850.52,426.07
2680743.96,1247851.5,423.4
2680743.5,1247854.08,416.35
2680743.24,1247855.53,412.37
2680743.92,1247851.06,423.19
2680743.87,1247851.27,422.61
2680743.81,1247851.6,421.71
2680743.21,1247855.01,412.37
2680743.83,1247850.76,422.47
2680743.78,1247851.08,421.59
2680743.74,1247851.32,420.95
2680743.18,1247854.45,412.37
2680743.75,1247850.56,421.62
2680743.7,1247850.82,420.9
